1553:866,70,81,616,650,76,654,17,84,302,8,58,29
5780:866,70,81,616,650,76,654,17,84,302,8,58,29
1559:866,70,81,616,650,76,654,17,84,302,8,58,29
1560:866,70,81,616,650,76,654,17,84,302,8,58,29
1561:866,70,81,616,650,76,654,17,84,302,8,58,29
1562:866,70,81,616,650,76,654,17,84,302,8,58,29
9755:866,70,81,616,650,76,654,17,84,302,8,58,29
26909:866,70,81,616,650,76,654,17,84,302,8,58,29
9757:866,70,81,616,650,76,654,17,84,302,8,58,29
34335:866,70,81,616,650,76,654,17,84,302,8,58,29
1569:866,70,81,616,650,76,654,17,84,302,8,58,29
1570:866,70,81,616,650,76,654,17,84,302,8,58,29
26147:866,70,81,616,650,76,654,17,84,302,8,58,29
34341:866,70,81,616,650,76,654,17,84,302,8,58,29
34347:866,70,81,616,650,76,654,17,84,302,8,58,29
34350:866,70,81,616,650,76,654,17,84,302,8,58,29
7921:866,70,81,616,650,76,654,17,84,302,8,58,29
26162:866,70,81,616,650,76,654,17,84,302,8,58,29
1588:866,70,81,616,650,76,654,17,84,302,8,58,29
1589:866,70,81,616,650,76,654,17,84,302,8,58,29
17974:866,70,81,616,650,76,654,17,84,302,8,58,29
1591:866,70,81,616,650,76,654,17,84,302,8,58,29
9786:866,70,81,616,650,76,654,17,84,302,8,58,29
42556:866,70,81,616,650,76,654,17,84,302,8,58,29
26173:866,70,81,616,650,76,654,17,84,302,8,58,29
26174:866,70,81,616,650,76,654,17,84,302,8,58,29
1601:866,70,81,616,650,76,654,17,84,302,8,58,29
1602:866,70,81,616,650,76,654,17,84,302,8,58,29
12555:866,70,81,616,650,76,654,17,84,302,8,58,29
26181:866,70,81,616,650,76,654,17,84,302,8,58,29
42568:866,70,81,616,650,76,654,17,84,302,8,58,29
17993:866,70,81,616,650,76,654,17,84,302,8,58,29
34378:866,70,81,616,650,76,654,17,84,302,8,58,29
42571:866,70,81,616,650,76,654,17,84,302,8,58,29
9808:866,70,81,616,650,76,654,17,84,302,8,58,29
7096:866,70,81,616,650,76,654,17,84,302,8,58,29
9810:866,70,81,616,650,76,654,17,84,302,8,58,29
34403:866,70,81,616,650,76,654,17,84,302,8,58,29
9812:866,70,81,616,650,76,654,17,84,302,8,58,29
26197:866,70,81,616,650,76,654,17,84,302,8,58,29
42583:866,70,81,616,650,76,654,17,84,302,8,58,29
13924:866,70,81,616,650,76,654,17,84,302,8,58,29
9818:866,70,81,616,650,76,654,17,84,302,8,58,29
9820:866,70,81,616,650,76,654,17,84,302,8,58,29
1629:866,70,81,616,650,76,654,17,84,302,8,58,29
34398:866,70,81,616,650,76,654,17,84,302,8,58,29
9824:866,70,81,616,650,76,654,17,84,302,8,58,29
21604:866,70,81,616,650,76,654,17,84,302,8,58,29
1634:866,70,81,616,650,76,654,17,84,302,8,58,29
9827:866,70,81,616,650,76,654,17,84,302,8,58,29
9831:866,70,81,616,650,76,654,17,84,302,8,58,29
6145:866,70,81,616,650,76,654,17,84,302,8,58,29
3004:866,70,81,616,650,76,654,17,84,302,8,58,29
1642:866,70,81,616,650,76,654,17,84,302,8,58,29
50796:866,70,81,616,650,76,654,17,84,302,8,58,29
9837:866,70,81,616,650,76,654,17,84,302,8,58,29
18030:866,70,81,616,650,76,654,17,84,302,8,58,29
9839:866,70,81,616,650,76,654,17,84,302,8,58,29
9840:866,70,81,616,650,76,654,17,84,302,8,58,29
50802:866,70,81,616,650,76,654,17,84,302,8,58,29
4371:866,70,81,616,650,76,654,17,84,302,8,58,29
1653:866,70,81,616,650,76,654,17,84,302,8,58,29
1654:866,70,81,616,650,76,654,17,84,302,8,58,29
50807:866,70,81,616,650,76,654,17,84,302,8,58,29
12564:866,70,81,616,650,76,654,17,84,302,8,58,29
26234:866,70,81,616,650,76,654,17,84,302,8,58,29
9834:866,70,81,616,650,76,654,17,84,302,8,58,29
26238:866,70,81,616,650,76,654,17,84,302,8,58,29
41237:866,70,81,616,650,76,654,17,84,302,8,58,29
6602:866,70,81,616,650,76,654,17,84,302,8,58,29
34433:866,70,81,616,650,76,654,17,84,302,8,58,29
1668:866,70,81,616,650,76,654,17,84,302,8,58,29
9864:866,70,81,616,650,76,654,17,84,302,8,58,29
26249:866,70,81,616,650,76,654,17,84,302,8,58,29
26250:866,70,81,616,650,76,654,17,84,302,8,58,29
1681:866,70,81,616,650,76,654,17,84,302,8,58,29
50835:866,70,81,616,650,76,654,17,84,302,8,58,29
18068:866,70,81,616,650,76,654,17,84,302,8,58,29
18070:866,70,81,616,650,76,654,17,84,302,8,58,29
9879:866,70,81,616,650,76,654,17,84,302,8,58,29
42651:866,70,81,616,650,76,654,17,84,302,8,58,29
42654:866,70,81,616,650,76,654,17,84,302,8,58,29
9890:866,70,81,616,650,76,654,17,84,302,8,58,29
9891:866,70,81,616,650,76,654,17,84,302,8,58,29
34468:866,70,81,616,650,76,654,17,84,302,8,58,29
39878:866,70,81,616,650,76,654,17,84,302,8,58,29
34470:866,70,81,616,650,76,654,17,84,302,8,58,29
1703:866,70,81,616,650,76,654,17,84,302,8,58,29
9896:866,70,81,616,650,76,654,17,84,302,8,58,29
18089:866,70,81,616,650,76,654,17,84,302,8,58,29
18090:866,70,81,616,650,76,654,17,84,302,8,58,29
9899:866,70,81,616,650,76,654,17,84,302,8,58,29
9900:866,70,81,616,650,76,654,17,84,302,8,58,29
12573:866,70,81,616,650,76,654,17,84,302,8,58,29
50864:866,70,81,616,650,76,654,17,84,302,8,58,29
26290:866,70,81,616,650,76,654,17,84,302,8,58,29
18101:866,70,81,616,650,76,654,17,84,302,8,58,29
9911:866,70,81,616,650,76,654,17,84,302,8,58,29
1721:866,70,81,616,650,76,654,17,84,302,8,58,29
34492:866,70,81,616,650,76,654,17,84,302,8,58,29
4103:866,70,81,616,650,76,654,17,84,302,8,58,29
1727:866,70,81,616,650,76,654,17,84,302,8,58,29
1728:866,70,81,616,650,76,654,17,84,302,8,58,29
34498:866,70,81,616,650,76,654,17,84,302,8,58,29
11211:866,70,81,616,650,76,654,17,84,302,8,58,29
9926:866,70,81,616,650,76,654,17,84,302,8,58,29
9927:866,70,81,616,650,76,654,17,84,302,8,58,29
26312:866,70,81,616,650,76,654,17,84,302,8,58,29
9929:866,70,81,616,650,76,654,17,84,302,8,58,29
42698:866,70,81,616,650,76,654,17,84,302,8,58,29
1655:866,70,81,616,650,76,654,17,84,302,8,58,29
42700:866,70,81,616,650,76,654,17,84,302,8,58,29
16674:866,70,81,616,650,76,654,17,84,302,8,58,29
18127:866,70,81,616,650,76,654,17,84,302,8,58,29
34512:866,70,81,616,650,76,654,17,84,302,8,58,29
1745:866,70,81,616,650,76,654,17,84,302,8,58,29
1746:866,70,81,616,650,76,654,17,84,302,8,58,29
18133:866,70,81,616,650,76,654,17,84,302,8,58,29
1751:866,70,81,616,650,76,654,17,84,302,8,58,29
9944:866,70,81,616,650,76,654,17,84,302,8,58,29
9945:866,70,81,616,650,76,654,17,84,302,8,58,29
9946:866,70,81,616,650,76,654,17,84,302,8,58,29
34523:866,70,81,616,650,76,654,17,84,302,8,58,29
1756:866,70,81,616,650,76,654,17,84,302,8,58,29
18042:866,70,81,616,650,76,654,17,84,302,8,58,29
1758:866,70,81,616,650,76,654,17,84,302,8,58,29
34527:866,70,81,616,650,76,654,17,84,302,8,58,29
1761:866,70,81,616,650,76,654,17,84,302,8,58,29
18146:866,70,81,616,650,76,654,17,84,302,8,58,29
18147:866,70,81,616,650,76,654,17,84,302,8,58,29
50916:866,70,81,616,650,76,654,17,84,302,8,58,29
9606:866,70,81,616,650,76,654,17,84,302,8,58,29
1767:866,70,81,616,650,76,654,17,84,302,8,58,29
4696:866,70,81,616,650,76,654,17,84,302,8,58,29
9961:866,70,81,616,650,76,654,17,84,302,8,58,29
26349:866,70,81,616,650,76,654,17,84,302,8,58,29
1779:866,70,81,616,650,76,654,17,84,302,8,58,29
1780:866,70,81,616,650,76,654,17,84,302,8,58,29
18165:866,70,81,616,650,76,654,17,84,302,8,58,29
18166:866,70,81,616,650,76,654,17,84,302,8,58,29
1783:866,70,81,616,650,76,654,17,84,302,8,58,29
34552:866,70,81,616,650,76,654,17,84,302,8,58,29
34553:866,70,81,616,650,76,654,17,84,302,8,58,29
1787:866,70,81,616,650,76,654,17,84,302,8,58,29
1788:866,70,81,616,650,76,654,17,84,302,8,58,29
9984:866,70,81,616,650,76,654,17,84,302,8,58,29
14517:866,70,81,616,650,76,654,17,84,302,8,58,29
1794:866,70,81,616,650,76,654,17,84,302,8,58,29
12587:866,70,81,616,650,76,654,17,84,302,8,58,29
1796:866,70,81,616,650,76,654,17,84,302,8,58,29
18182:866,70,81,616,650,76,654,17,84,302,8,58,29
42625:866,70,81,616,650,76,654,17,84,302,8,58,29
50952:866,70,81,616,650,76,654,17,84,302,8,58,29
18186:866,70,81,616,650,76,654,17,84,302,8,58,29
1803:866,70,81,616,650,76,654,17,84,302,8,58,29
26383:866,70,81,616,650,76,654,17,84,302,8,58,29
39896:866,70,81,616,650,76,654,17,84,302,8,58,29
18195:866,70,81,616,650,76,654,17,84,302,8,58,29
50965:866,70,81,616,650,76,654,17,84,302,8,58,29
42775:866,70,81,616,650,76,654,17,84,302,8,58,29
18200:866,70,81,616,650,76,654,17,84,302,8,58,29
15609:866,70,81,616,650,76,654,17,84,302,8,58,29
1820:866,70,81,616,650,76,654,17,84,302,8,58,29
1821:866,70,81,616,650,76,654,17,84,302,8,58,29
1822:866,70,81,616,650,76,654,17,84,302,8,58,29
1823:866,70,81,616,650,76,654,17,84,302,8,58,29
18208:866,70,81,616,650,76,654,17,84,302,8,58,29
18209:866,70,81,616,650,76,654,17,84,302,8,58,29
34594:866,70,81,616,650,76,654,17,84,302,8,58,29
18211:866,70,81,616,650,76,654,17,84,302,8,58,29
18212:866,70,81,616,650,76,654,17,84,302,8,58,29
42790:866,70,81,616,650,76,654,17,84,302,8,58,29
14536:866,70,81,616,650,76,654,17,84,302,8,58,29
26410:866,70,81,616,650,76,654,17,84,302,8,58,29
34603:866,70,81,616,650,76,654,17,84,302,8,58,29
10030:866,70,81,616,650,76,654,17,84,302,8,58,29
1840:866,70,81,616,650,76,654,17,84,302,8,58,29
26248:866,70,81,616,650,76,654,17,84,302,8,58,29
17792:866,70,81,616,650,76,654,17,84,302,8,58,29
35806:866,70,81,616,650,76,654,17,84,302,8,58,29
10040:866,70,81,616,650,76,654,17,84,302,8,58,29
24884:866,70,81,616,650,76,654,17,84,302,8,58,29
1850:866,70,81,616,650,76,654,17,84,302,8,58,29
39903:866,70,81,616,650,76,654,17,84,302,8,58,29
4426:866,70,81,616,650,76,654,17,84,302,8,58,29
1853:866,70,81,616,650,76,654,17,84,302,8,58,29
1854:866,70,81,616,650,76,654,17,84,302,8,58,29
26431:866,70,81,616,650,76,654,17,84,302,8,58,29
26432:866,70,81,616,650,76,654,17,84,302,8,58,29
10050:866,70,81,616,650,76,654,17,84,302,8,58,29
10051:866,70,81,616,650,76,654,17,84,302,8,58,29
34628:866,70,81,616,650,76,654,17,84,302,8,58,29
1862:866,70,81,616,650,76,654,17,84,302,8,58,29
7137:866,70,81,616,650,76,654,17,84,302,8,58,29
26440:866,70,81,616,650,76,654,17,84,302,8,58,29
26441:866,70,81,616,650,76,654,17,84,302,8,58,29
26442:866,70,81,616,650,76,654,17,84,302,8,58,29
4407:866,70,81,616,650,76,654,17,84,302,8,58,29
42829:866,70,81,616,650,76,654,17,84,302,8,58,29
51023:866,70,81,616,650,76,654,17,84,302,8,58,29
42833:866,70,81,616,650,76,654,17,84,302,8,58,29
18261:866,70,81,616,650,76,654,17,84,302,8,58,29
12601:866,70,81,616,650,76,654,17,84,302,8,58,29
1880:866,70,81,616,650,76,654,17,84,302,8,58,29
10073:866,70,81,616,650,76,654,17,84,302,8,58,29
26458:866,70,81,616,650,76,654,17,84,302,8,58,29
1883:866,70,81,616,650,76,654,17,84,302,8,58,29
10078:866,70,81,616,650,76,654,17,84,302,8,58,29
18272:866,70,81,616,650,76,654,17,84,302,8,58,29
18273:866,70,81,616,650,76,654,17,84,302,8,58,29
1890:866,70,81,616,650,76,654,17,84,302,8,58,29
1891:866,70,81,616,650,76,654,17,84,302,8,58,29
10084:866,70,81,616,650,76,654,17,84,302,8,58,29
1893:866,70,81,616,650,76,654,17,84,302,8,58,29
1894:866,70,81,616,650,76,654,17,84,302,8,58,29
26471:866,70,81,616,650,76,654,17,84,302,8,58,29
10088:866,70,81,616,650,76,654,17,84,302,8,58,29
12604:866,70,81,616,650,76,654,17,84,302,8,58,29
10090:866,70,81,616,650,76,654,17,84,302,8,58,29
18284:866,70,81,616,650,76,654,17,84,302,8,58,29
51053:866,70,81,616,650,76,654,17,84,302,8,58,29
42864:866,70,81,616,650,76,654,17,84,302,8,58,29
42865:866,70,81,616,650,76,654,17,84,302,8,58,29
15289:866,70,81,616,650,76,654,17,84,302,8,58,29
1911:866,70,81,616,650,76,654,17,84,302,8,58,29
1912:866,70,81,616,650,76,654,17,84,302,8,58,29
1913:866,70,81,616,650,76,654,17,84,302,8,58,29
42876:866,70,81,616,650,76,654,17,84,302,8,58,29
19434:866,70,81,616,650,76,654,17,84,302,8,58,29
10110:866,70,81,616,650,76,654,17,84,302,8,58,29
10111:866,70,81,616,650,76,654,17,84,302,8,58,29
14794:866,70,81,616,650,76,654,17,84,302,8,58,29
16151:866,70,81,616,650,76,654,17,84,302,8,58,29
18306:866,70,81,616,650,76,654,17,84,302,8,58,29
10115:866,70,81,616,650,76,654,17,84,302,8,58,29
10117:866,70,81,616,650,76,654,17,84,302,8,58,29
18311:866,70,81,616,650,76,654,17,84,302,8,58,29
34697:866,70,81,616,650,76,654,17,84,302,8,58,29
1930:866,70,81,616,650,76,654,17,84,302,8,58,29
26263:866,70,81,616,650,76,654,17,84,302,8,58,29
1932:866,70,81,616,650,76,654,17,84,302,8,58,29
26510:866,70,81,616,650,76,654,17,84,302,8,58,29
34703:866,70,81,616,650,76,654,17,84,302,8,58,29
7975:866,70,81,616,650,76,654,17,84,302,8,58,29
10130:866,70,81,616,650,76,654,17,84,302,8,58,29
10132:866,70,81,616,650,76,654,17,84,302,8,58,29
34709:866,70,81,616,650,76,654,17,84,302,8,58,29
34710:866,70,81,616,650,76,654,17,84,302,8,58,29
10136:866,70,81,616,650,76,654,17,84,302,8,58,29
26522:866,70,81,616,650,76,654,17,84,302,8,58,29
10140:866,70,81,616,650,76,654,17,84,302,8,58,29
34717:866,70,81,616,650,76,654,17,84,302,8,58,29
1950:866,70,81,616,650,76,654,17,84,302,8,58,29
1951:866,70,81,616,650,76,654,17,84,302,8,58,29
1952:866,70,81,616,650,76,654,17,84,302,8,58,29
18337:866,70,81,616,650,76,654,17,84,302,8,58,29
10148:866,70,81,616,650,76,654,17,84,302,8,58,29
41286:866,70,81,616,650,76,654,17,84,302,8,58,29
42919:866,70,81,616,650,76,654,17,84,302,8,58,29
10155:866,70,81,616,650,76,654,17,84,302,8,58,29
10156:866,70,81,616,650,76,654,17,84,302,8,58,29
22173:866,70,81,616,650,76,654,17,84,302,8,58,29
26545:866,70,81,616,650,76,654,17,84,302,8,58,29
19433:866,70,81,616,650,76,654,17,84,302,8,58,29
34740:866,70,81,616,650,76,654,17,84,302,8,58,29
34741:866,70,81,616,650,76,654,17,84,302,8,58,29
34742:866,70,81,616,650,76,654,17,84,302,8,58,29
18360:866,70,81,616,650,76,654,17,84,302,8,58,29
51132:866,70,81,616,650,76,654,17,84,302,8,58,29
18365:866,70,81,616,650,76,654,17,84,302,8,58,29
7760:866,70,81,616,650,76,654,17,84,302,8,58,29
34753:866,70,81,616,650,76,654,17,84,302,8,58,29
24907:866,70,81,616,650,76,654,17,84,302,8,58,29
26564:866,70,81,616,650,76,654,17,84,302,8,58,29
23542:866,70,81,616,650,76,654,17,84,302,8,58,29
26566:866,70,81,616,650,76,654,17,84,302,8,58,29
26569:866,70,81,616,650,76,654,17,84,302,8,58,29
7159:866,70,81,616,650,76,654,17,84,302,8,58,29
7977:866,70,81,616,650,76,654,17,84,302,8,58,29
42959:866,70,81,616,650,76,654,17,84,302,8,58,29
18384:866,70,81,616,650,76,654,17,84,302,8,58,29
26577:866,70,81,616,650,76,654,17,84,302,8,58,29
10194:866,70,81,616,650,76,654,17,84,302,8,58,29
10196:866,70,81,616,650,76,654,17,84,302,8,58,29
2005:866,70,81,616,650,76,654,17,84,302,8,58,29
10200:866,70,81,616,650,76,654,17,84,302,8,58,29
50852:866,70,81,616,650,76,654,17,84,302,8,58,29
18394:866,70,81,616,650,76,654,17,84,302,8,58,29
42976:866,70,81,616,650,76,654,17,84,302,8,58,29
2017:866,70,81,616,650,76,654,17,84,302,8,58,29
10210:866,70,81,616,650,76,654,17,84,302,8,58,29
18404:866,70,81,616,650,76,654,17,84,302,8,58,29
18405:866,70,81,616,650,76,654,17,84,302,8,58,29
21945:866,70,81,616,650,76,654,17,84,302,8,58,29
2025:866,70,81,616,650,76,654,17,84,302,8,58,29
26602:866,70,81,616,650,76,654,17,84,302,8,58,29
18411:866,70,81,616,650,76,654,17,84,302,8,58,29
42989:866,70,81,616,650,76,654,17,84,302,8,58,29
2030:866,70,81,616,650,76,654,17,84,302,8,58,29
15357:866,70,81,616,650,76,654,17,84,302,8,58,29
18416:866,70,81,616,650,76,654,17,84,302,8,58,29
18417:866,70,81,616,650,76,654,17,84,302,8,58,29
2034:866,70,81,616,650,76,654,17,84,302,8,58,29
24618:866,70,81,616,650,76,654,17,84,302,8,58,29
26612:866,70,81,616,650,76,654,17,84,302,8,58,29
2038:866,70,81,616,650,76,654,17,84,302,8,58,29
26615:866,70,81,616,650,76,654,17,84,302,8,58,29
26616:866,70,81,616,650,76,654,17,84,302,8,58,29
10233:866,70,81,616,650,76,654,17,84,302,8,58,29
10235:866,70,81,616,650,76,654,17,84,302,8,58,29
10236:866,70,81,616,650,76,654,17,84,302,8,58,29
10237:866,70,81,616,650,76,654,17,84,302,8,58,29
2046:866,70,81,616,650,76,654,17,84,302,8,58,29
41301:866,70,81,616,650,76,654,17,84,302,8,58,29
18433:866,70,81,616,650,76,654,17,84,302,8,58,29
5803:866,70,81,616,650,76,654,17,84,302,8,58,29
26628:866,70,81,616,650,76,654,17,84,302,8,58,29
41302:866,70,81,616,650,76,654,17,84,302,8,58,29
26632:866,70,81,616,650,76,654,17,84,302,8,58,29
10249:866,70,81,616,650,76,654,17,84,302,8,58,29
2058:866,70,81,616,650,76,654,17,84,302,8,58,29
26636:866,70,81,616,650,76,654,17,84,302,8,58,29
10254:866,70,81,616,650,76,654,17,84,302,8,58,29
26639:866,70,81,616,650,76,654,17,84,302,8,58,29
24920:866,70,81,616,650,76,654,17,84,302,8,58,29
2068:866,70,81,616,650,76,654,17,84,302,8,58,29
34837:866,70,81,616,650,76,654,17,84,302,8,58,29
2070:866,70,81,616,650,76,654,17,84,302,8,58,29
2071:866,70,81,616,650,76,654,17,84,302,8,58,29
2072:866,70,81,616,650,76,654,17,84,302,8,58,29
2074:866,70,81,616,650,76,654,17,84,302,8,58,29
2075:866,70,81,616,650,76,654,17,84,302,8,58,29
2076:866,70,81,616,650,76,654,17,84,302,8,58,29
2077:866,70,81,616,650,76,654,17,84,302,8,58,29
2080:866,70,81,616,650,76,654,17,84,302,8,58,29
26288:866,70,81,616,650,76,654,17,84,302,8,58,29
10275:866,70,81,616,650,76,654,17,84,302,8,58,29
10276:866,70,81,616,650,76,654,17,84,302,8,58,29
2085:866,70,81,616,650,76,654,17,84,302,8,58,29
22983:866,70,81,616,650,76,654,17,84,302,8,58,29
10279:866,70,81,616,650,76,654,17,84,302,8,58,29
30621:866,70,81,616,650,76,654,17,84,302,8,58,29
43049:866,70,81,616,650,76,654,17,84,302,8,58,29
39623:866,70,81,616,650,76,654,17,84,302,8,58,29
2097:866,70,81,616,650,76,654,17,84,302,8,58,29
34868:866,70,81,616,650,76,654,17,84,302,8,58,29
16217:866,70,81,616,650,76,654,17,84,302,8,58,29
3081:866,70,81,616,650,76,654,17,84,302,8,58,29
18491:866,70,81,616,650,76,654,17,84,302,8,58,29
43069:866,70,81,616,650,76,654,17,84,302,8,58,29
10302:866,70,81,616,650,76,654,17,84,302,8,58,29
10303:866,70,81,616,650,76,654,17,84,302,8,58,29
18496:866,70,81,616,650,76,654,17,84,302,8,58,29
26689:866,70,81,616,650,76,654,17,84,302,8,58,29
10306:866,70,81,616,650,76,654,17,84,302,8,58,29
2115:866,70,81,616,650,76,654,17,84,302,8,58,29
2116:866,70,81,616,650,76,654,17,84,302,8,58,29
34885:866,70,81,616,650,76,654,17,84,302,8,58,29
43078:866,70,81,616,650,76,654,17,84,302,8,58,29
10313:866,70,81,616,650,76,654,17,84,302,8,58,29
2123:866,70,81,616,650,76,654,17,84,302,8,58,29
10317:866,70,81,616,650,76,654,17,84,302,8,58,29
18510:866,70,81,616,650,76,654,17,84,302,8,58,29
34895:866,70,81,616,650,76,654,17,84,302,8,58,29
34896:866,70,81,616,650,76,654,17,84,302,8,58,29
10707:866,70,81,616,650,76,654,17,84,302,8,58,29
26707:866,70,81,616,650,76,654,17,84,302,8,58,29
19010:866,70,81,616,650,76,654,17,84,302,8,58,29
34901:866,70,81,616,650,76,654,17,84,302,8,58,29
43094:866,70,81,616,650,76,654,17,84,302,8,58,29
2135:866,70,81,616,650,76,654,17,84,302,8,58,29
34906:866,70,81,616,650,76,654,17,84,302,8,58,29
7183:866,70,81,616,650,76,654,17,84,302,8,58,29
2141:866,70,81,616,650,76,654,17,84,302,8,58,29
10335:866,70,81,616,650,76,654,17,84,302,8,58,29
12892:866,70,81,616,650,76,654,17,84,302,8,58,29
51297:866,70,81,616,650,76,654,17,84,302,8,58,29
2147:866,70,81,616,650,76,654,17,84,302,8,58,29
11885:866,70,81,616,650,76,654,17,84,302,8,58,29
34917:866,70,81,616,650,76,654,17,84,302,8,58,29
10342:866,70,81,616,650,76,654,17,84,302,8,58,29
17363:866,70,81,616,650,76,654,17,84,302,8,58,29
26728:866,70,81,616,650,76,654,17,84,302,8,58,29
2154:866,70,81,616,650,76,654,17,84,302,8,58,29
26732:866,70,81,616,650,76,654,17,84,302,8,58,29
26734:866,70,81,616,650,76,654,17,84,302,8,58,29
2160:866,70,81,616,650,76,654,17,84,302,8,58,29
18545:866,70,81,616,650,76,654,17,84,302,8,58,29
2162:866,70,81,616,650,76,654,17,84,302,8,58,29
9892:866,70,81,616,650,76,654,17,84,302,8,58,29
5822:866,70,81,616,650,76,654,17,84,302,8,58,29
10359:866,70,81,616,650,76,654,17,84,302,8,58,29
34936:866,70,81,616,650,76,654,17,84,302,8,58,29
7188:866,70,81,616,650,76,654,17,84,302,8,58,29
2170:866,70,81,616,650,76,654,17,84,302,8,58,29
30399:866,70,81,616,650,76,654,17,84,302,8,58,29
10364:866,70,81,616,650,76,654,17,84,302,8,58,29
10366:866,70,81,616,650,76,654,17,84,302,8,58,29
2177:866,70,81,616,650,76,654,17,84,302,8,58,29
10371:866,70,81,616,650,76,654,17,84,302,8,58,29
43140:866,70,81,616,650,76,654,17,84,302,8,58,29
2184:866,70,81,616,650,76,654,17,84,302,8,58,29
10377:866,70,81,616,650,76,654,17,84,302,8,58,29
10378:866,70,81,616,650,76,654,17,84,302,8,58,29
2187:866,70,81,616,650,76,654,17,84,302,8,58,29
34292:866,70,81,616,650,76,654,17,84,302,8,58,29
26768:866,70,81,616,650,76,654,17,84,302,8,58,29
16167:866,70,81,616,650,76,654,17,84,302,8,58,29
10387:866,70,81,616,650,76,654,17,84,302,8,58,29
26772:866,70,81,616,650,76,654,17,84,302,8,58,29
20846:866,70,81,616,650,76,654,17,84,302,8,58,29
15385:866,70,81,616,650,76,654,17,84,302,8,58,29
10392:866,70,81,616,650,76,654,17,84,302,8,58,29
26779:866,70,81,616,650,76,654,17,84,302,8,58,29
34973:866,70,81,616,650,76,654,17,84,302,8,58,29
34974:866,70,81,616,650,76,654,17,84,302,8,58,29
26783:866,70,81,616,650,76,654,17,84,302,8,58,29
34976:866,70,81,616,650,76,654,17,84,302,8,58,29
34978:866,70,81,616,650,76,654,17,84,302,8,58,29
2211:866,70,81,616,650,76,654,17,84,302,8,58,29
10408:866,70,81,616,650,76,654,17,84,302,8,58,29
7196:866,70,81,616,650,76,654,17,84,302,8,58,29
43178:866,70,81,616,650,76,654,17,84,302,8,58,29
2223:866,70,81,616,650,76,654,17,84,302,8,58,29
10420:866,70,81,616,650,76,654,17,84,302,8,58,29
42697:866,70,81,616,650,76,654,17,84,302,8,58,29
18616:866,70,81,616,650,76,654,17,84,302,8,58,29
10427:866,70,81,616,650,76,654,17,84,302,8,58,29
35005:866,70,81,616,650,76,654,17,84,302,8,58,29
43198:866,70,81,616,650,76,654,17,84,302,8,58,29
4469:866,70,81,616,650,76,654,17,84,302,8,58,29
26816:866,70,81,616,650,76,654,17,84,302,8,58,29
6894:866,70,81,616,650,76,654,17,84,302,8,58,29
2243:866,70,81,616,650,76,654,17,84,302,8,58,29
2244:866,70,81,616,650,76,654,17,84,302,8,58,29
12662:866,70,81,616,650,76,654,17,84,302,8,58,29
2247:866,70,81,616,650,76,654,17,84,302,8,58,29
2250:866,70,81,616,650,76,654,17,84,302,8,58,29
2253:866,70,81,616,650,76,654,17,84,302,8,58,29
26262:866,70,81,616,650,76,654,17,84,302,8,58,29
18639:866,70,81,616,650,76,654,17,84,302,8,58,29
43217:866,70,81,616,650,76,654,17,84,302,8,58,29
26834:866,70,81,616,650,76,654,17,84,302,8,58,29
7203:866,70,81,616,650,76,654,17,84,302,8,58,29
2260:866,70,81,616,650,76,654,17,84,302,8,58,29
2261:866,70,81,616,650,76,654,17,84,302,8,58,29
2262:866,70,81,616,650,76,654,17,84,302,8,58,29
41337:866,70,81,616,650,76,654,17,84,302,8,58,29
18648:866,70,81,616,650,76,654,17,84,302,8,58,29
26842:866,70,81,616,650,76,654,17,84,302,8,58,29
34511:866,70,81,616,650,76,654,17,84,302,8,58,29
26844:866,70,81,616,650,76,654,17,84,302,8,58,29
26845:866,70,81,616,650,76,654,17,84,302,8,58,29
18657:866,70,81,616,650,76,654,17,84,302,8,58,29
15715:866,70,81,616,650,76,654,17,84,302,8,58,29
51429:866,70,81,616,650,76,654,17,84,302,8,58,29
10471:866,70,81,616,650,76,654,17,84,302,8,58,29
26856:866,70,81,616,650,76,654,17,84,302,8,58,29
18666:866,70,81,616,650,76,654,17,84,302,8,58,29
14034:866,70,81,616,650,76,654,17,84,302,8,58,29
10478:866,70,81,616,650,76,654,17,84,302,8,58,29
10479:866,70,81,616,650,76,654,17,84,302,8,58,29
10480:866,70,81,616,650,76,654,17,84,302,8,58,29
2290:866,70,81,616,650,76,654,17,84,302,8,58,29
2291:866,70,81,616,650,76,654,17,84,302,8,58,29
2293:866,70,81,616,650,76,654,17,84,302,8,58,29
10488:866,70,81,616,650,76,654,17,84,302,8,58,29
43259:866,70,81,616,650,76,654,17,84,302,8,58,29
2301:866,70,81,616,650,76,654,17,84,302,8,58,29
2302:866,70,81,616,650,76,654,17,84,302,8,58,29
26325:866,70,81,616,650,76,654,17,84,302,8,58,29
2304:866,70,81,616,650,76,654,17,84,302,8,58,29
18690:866,70,81,616,650,76,654,17,84,302,8,58,29
43267:866,70,81,616,650,76,654,17,84,302,8,58,29
10502:866,70,81,616,650,76,654,17,84,302,8,58,29
3234:866,70,81,616,650,76,654,17,84,302,8,58,29
18697:866,70,81,616,650,76,654,17,84,302,8,58,29
18698:866,70,81,616,650,76,654,17,84,302,8,58,29
24962:866,70,81,616,650,76,654,17,84,302,8,58,29
2318:866,70,81,616,650,76,654,17,84,302,8,58,29
35087:866,70,81,616,650,76,654,17,84,302,8,58,29
10513:866,70,81,616,650,76,654,17,84,302,8,58,29
